Date,Open,High,Low,Close,Adj Close,Volume,daily_return,log_return,SMA_short,SMA_long,EMA_short,EMA_long,volatility,ATR,RSI,MACD,bollinger_h,bollinger_l,momentum,ROC,Day_of_week,Month,Quarter,lagged_return,lagged_close,volume_change,volume_sma,price_to_sma,high_low_range
2014-07-08,14.576667,14.730667,14.284667,14.604667,14.604667,117543000,-0.016123214766909255,-0.01625460802939847,15.4949333,14.079253360000001,15.223926026894985,14.471675290057817,0.027678826721437396,0.5165240714285716,46.363716015928425,0.33454992446913856,16.691311963546095,13.435021336453902,-1.3766660000000002,-8.614212594155946,1,7,3,-0.028745889394675928,14.844,0.32958922239000965,99549300.0,0.9425446832997983,0.44599999999999973
2014-07-09,14.751333,14.948,14.614,14.870667,14.870667,61731000,0.01821335604570784,0.01804947971072135,15.431999999999999,14.1119867,15.159697112914078,14.487322023781042,0.02751270338623663,0.5137622142857143,50.27195101786935,0.2828224588803021,16.59593885381576,13.66879444618424,-0.4246660000000002,-2.776441676686614,2,7,3,-0.016123214766909255,14.604667,-0.47482198004134657,99999825.0,0.9636253888024884,0.33399999999999963
2014-07-10,14.478667,14.814667,14.402667,14.630667,14.630667,72958500,-0.01613915502243435,-0.016270809636036176,15.3158,14.1287067,15.063509819656971,14.492943395397472,0.027884461540818146,0.5036193571428572,46.948008881528665,0.21992689514112662,16.498303340319733,13.866363359680266,-0.652666,-4.270442841231037,3,7,3,0.01821335604570784,14.870667,0.18187782475579528,100664625.0,0.9552662609853877,0.4120000000000008
2014-07-11,14.707333,14.773333,14.506667,14.542,14.542,49534500,-0.006060352545786296,-0.006078791015772879,15.199333299999997,14.142360040000002,14.968689852446612,14.494867183813257,0.027909068042273444,0.4984288571428572,45.744627557932276,0.16107030366295483,16.36376508446413,14.09830161553587,-0.3019999999999996,-2.034492050660197,4,7,3,-0.01613915502243435,14.630667,-0.3210592323032957,98646075.0,0.9567524912424943,0.26666599999999896
2014-07-14,14.666,15.252667,14.363333,15.113333,15.113333,108048000,0.03928847476275621,0.03853632012782791,15.1169333,14.16765336,14.994988606547228,14.519120745232346,0.028943333148750333,0.510667,53.937650218729694,0.15869845217820178,16.212727980211838,14.38453871978816,0.5086660000000016,3.4829003632879996,0,7,3,-0.006060352545786296,14.542,1.1812676013687429,101390250.0,0.999761836615367,0.8893339999999998
2014-07-15,15.115333,15.176667,14.54,14.638667,14.638667,85777500,-0.03140710258948176,-0.03191088188057278,14.9804,14.17921336,14.930202859902277,14.523808833654607,0.022523753297623936,0.507333642857143,47.517587268300694,0.1171665405912492,16.230802032366356,14.332931367633643,-0.23199999999999932,-1.560118318835324,1,7,3,0.03928847476275621,15.113333,-0.20611672589960017,95744325.0,0.9771879923099517,0.636667000000001
2014-07-16,14.788,14.986667,14.454667,14.477333,14.477333,60667500,-0.011021085458122637,-0.011082267564578205,14.829999999999998,14.17994668,14.847862885374589,14.521986251942664,0.021283552930339136,0.5105240714285716,45.53376270157772,0.07042211367165763,16.241108565708338,14.225891434291666,-0.15333400000000097,-1.0480315080645397,2,7,3,-0.03140710258948176,14.638667,-0.2927341085949112,88799025.0,0.97621935266352,0.532
2014-07-17,14.410667,14.703333,14.24,14.36,14.36,69741000,-0.008104600481318003,-0.008137621290463887,14.7364667,14.190773339999998,14.759160542579208,14.515633849905697,0.020963155983291154,0.5141430714285716,44.092019762072574,0.02363655852187385,16.271499600488855,14.117367099511148,-0.18200000000000038,-1.2515472424700858,3,7,3,-0.011021085458122637,14.477333,0.1495611324020274,87080925.0,0.9744533945847412,0.46333300000000044
2014-07-18,14.396667,14.747333,14.395333,14.668,14.668,63805500,0.021448467966573848,0.021221686589001486,14.6749334,14.21566668,14.742585898473896,14.52160899304665,0.02161139598644683,0.5130954285714288,48.685187101318256,0.011281647125068517,16.26980564060851,14.067261059391488,-0.44533300000000153,-2.946623355682043,4,7,3,-0.008104600481318003,14.36,-0.08510775583946317,83676375.0,0.9995275344827118,0.35199999999999854
2014-07-21,14.483333,14.880667,14.448,14.702667,14.702667,57333000,0.002363444232342582,0.0023606556908667958,14.6608001,14.27160002,14.735327916933187,14.52870930704482,0.0215197109872219,0.5178572857142857,49.19116082677609,0.004238766148938922,16.25585827769231,14.020875122307691,0.06400000000000006,0.43719827768471387,0,7,3,0.021448467966573848,14.668,-0.10144109833791759,82865100.0,1.002855703625616,0.43266700000000036
2014-07-22,14.812667,14.886667,14.607333,14.638667,14.638667,40950000,-0.004352951746781741,-0.004362453424826159,14.664200099999999,14.32136002,14.717753204763516,14.53302137343522,0.019878942322080827,0.515238214285714,48.245382481711424,-0.006432878674514697,16.17200489280234,13.987128507197658,0.1613340000000001,1.114390336949489,1,7,3,0.002363444232342582,14.702667,-0.28575166134686825,79069275.0,0.9982588139942253,0.27933399999999864
2014-07-23,14.667333,14.983333,14.628667,14.832667,14.832667,46249500,0.01325257279231784,0.01316552567165615,14.6604001,14.3717867,14.73864662207924,14.544772182320115,0.019836495961846178,0.467904857142857,51.301859352398566,0.0007552386709246406,16.12592544665722,13.966474653342777,0.4726670000000013,3.2915529247910857,2,7,3,-0.004352951746781741,14.638667,0.12941391941391944,75324825.0,1.0117504910387813,0.3546659999999999
2014-07-24,14.883333,15.006667,14.72,14.902667,14.902667,48682500,0.004719313121503976,0.004708212075840376,14.687600100000001,14.416293379999999,14.768468508973923,14.558807273209522,0.019296880486676136,0.4507619999999997,52.394334692765796,0.011962393415403838,16.026670146142614,13.976729953857388,0.23466699999999996,1.5998568311971662,3,7,3,0.01325257279231784,14.832667,0.0526059741186391,73407750.0,1.0146427529709225,0.28666699999999956
2014-07-25,14.848,15.131333,14.783333,14.904667,14.904667,46306500,0.00013420416627440979,0.00013419516170091225,14.723866800000001,14.460226720000001,14.793231870978662,14.572370399750326,0.019295714568760333,0.4309524285714283,52.427172554218124,0.020766148347227897,15.934543553203856,13.98865654679614,0.20199999999999996,1.3739003950779871,4,7,3,0.004719313121503976,14.902667,-0.048806039131104595,71882025.0,1.012279396605245,0.347999999999999
2014-07-28,14.95,15.466667,14.76,14.988,14.988,97714500,0.005591067549513218,0.0055754955471233785,14.7113335,14.50853338,14.82864425807345,14.588669599760118,0.01897538864054195,0.44957149999999974,53.85543650190892,0.03407467260039709,15.778618890049755,14.049647909950247,0.34933299999999967,2.386371655288011,0,7,3,0.00013420416627440979,14.904667,1.110168118946584,72541500.0,1.0188063508994611,0.7066669999999995
2014-07-29,15.107333,15.22,14.990667,15.000667,15.000667,50736000,0.000845142780891317,0.0008447858488228208,14.7475335,14.553133379999998,14.859921120241912,14.604826360553838,0.018924474756122946,0.4420952857142855,54.08111091391462,0.045123736643757795,15.571924491001784,14.156009008998215,0.16799999999999926,1.1326351491609543,1,7,3,0.005591067549513218,14.988,-0.48077306848011303,71456850.0,1.0171644634677386,0.22933300000000045
2014-07-30,14.794667,15.306667,14.736,15.261333,15.261333,73917000,0.017376960637816907,0.017227707816735917,14.825933500000001,14.5969067,14.932905098379745,14.630571718963493,0.019469183608712668,0.45342864285714246,58.571241733789165,0.07406004908065,15.355127715023349,14.300805784976648,0.35866600000000126,2.406723575048697,2,7,3,0.000845142780891317,15.000667,0.4568945127719961,71900625.0,1.0293674256666536,0.5706669999999985
2014-07-31,15.284,15.426667,14.766667,14.886667,14.886667,116236500,-0.02455001800956713,-0.0248563944616963,14.8786002,14.63424004,14.92449817140161,14.640614671161003,0.017804728853678304,0.4815239285714283,50.87133698202002,0.0659990739348455,15.290473928310723,14.324592971689276,-0.018000000000000682,-0.1207675421396548,3,7,3,0.017376960637816907,15.261333,0.5725272941271968,71691900.0,1.0005421746596834,0.6600000000000001
2014-08-01,15.072667,15.833333,15.066667,15.551333,15.551333,178437000,0.04464840921073865,0.043680378288561396,14.9669335,14.679333360000001,15.03846814023768,14.6763291154292,0.020547902192989558,0.47276192857142824,60.7334056258223,0.11195315809201034,15.366720750466943,14.275146149533061,0.5633330000000001,3.7585601814785097,4,8,3,-0.02455001800956713,14.886667,0.5351202075079686,76738725.0,1.0390460410611164,0.766665999999999
2014-08-04,15.625333,16.033333,15.551333,15.901333,15.901333,89395500,0.02250610928336494,0.02225658376622708,15.0868001,14.72418668,15.195352660194464,14.724368483451583,0.019816803364866444,0.46171428571428524,64.74654320078415,0.17460147863574882,15.59494534958871,14.152654850411292,0.9006659999999993,6.004173014439962,0,8,3,0.04464840921073865,15.551333,-0.499008053262496,76788225.0,1.053989772158511,0.4819999999999993
2014-08-05,15.831333,16.199333,15.712667,15.899333,15.899333,80829000,-0.0001257756189370074,-0.00012578352935346552,15.212866700000001,14.76577334,15.323349085613652,14.770445523316226,0.019293416126385448,0.45847614285714233,64.70584727103417,0.22153561605735916,15.774682843091462,14.10238395690854,0.6379999999999999,4.180499829208895,1,8,3,0.02250610928336494,15.901333,-0.09582697115626626,74952525.0,1.0451240593595683,0.4866659999999996
2014-08-06,15.926667,16.761333,15.905333,16.595333,16.595333,138739500,0.043775421270816794,0.04284435259489972,15.389133299999997,14.8156,15.554618888229351,14.842009738088139,0.02102357677986098,0.4865237857142852,71.43465086908962,0.31130412126167073,16.12816009146509,13.921373308534903,1.708666000000001,11.477827777030281,2,8,3,-0.0001257756189370074,15.899333,0.7164569647032624,78802950.0,1.07837996308733,0.8559999999999999
2014-08-07,16.674667,17.112667,16.608,16.826,16.826,112183500,0.01389951018156732,0.013803797872983508,15.581466600000002,14.8718,15.785779090369468,14.919813277770956,0.02044559619111388,0.49742857142857083,73.25454448522899,0.3964887322193338,16.47136074050998,13.797705959490026,1.2746670000000009,8.196512800542566,3,8,3,0.043775421270816794,16.595333,-0.19140907960602427,80764200.0,1.0798726738598534,0.5046669999999978
2014-08-08,16.743999,16.784,16.433332,16.542,16.542,76351500,-0.016878640199690875,-0.01702270785890707,15.7451999,14.92232,15.923273801211382,14.983428443348565,0.020952030010145554,0.4915714999999993,67.54844454288917,0.4360551512634352,16.674353058164083,13.79471364183591,0.6406670000000023,4.029014422878907,4,8,3,0.01389951018156732,16.826,-0.31940526013183757,82105050.0,1.050605905613177,0.35066799999999887
2014-08-11,17.032,17.582666,17.0,17.288,17.288,121519500,0.04509732801354116,0.04411001793487004,15.975199899999998,14.99105334,16.171405837354765,15.073803798511367,0.021462042367676664,0.5132380714285708,73.40795915794726,0.5215951644602281,17.03625109980209,13.650282300197906,1.3886669999999999,8.734121110615135,0,8,3,-0.016878640199690875,16.542,0.5915797332075992,82778625.0,1.082177381705252,0.5826659999999997
2014-08-12,17.205334,17.353333,16.972,17.330667,17.330667,95734500,0.0024680124942155768,0.0024649719530812327,16.2081999,15.06473334,16.38218059419935,15.162308237785432,0.019523903013389302,0.5151428571428563,73.70045008807304,0.5860732242074551,17.344518081756444,13.611215318243552,0.7353339999999982,4.430968634374488,1,8,3,0.04509732801354116,17.288,-0.21218816733116908,83276475.0,1.0692530390126789,0.3813329999999979
2014-08-13,17.467333,17.709333,17.307333,17.354,17.354,103989000,0.0013463417189887306,0.0013454362136318908,16.4174666,15.13856,16.55887503161765,15.248256934342866,0.019058224172185848,0.5233809285714279,73.86971542517645,0.6317726473802683,17.59790776823991,13.645492331760085,0.5279999999999987,3.1380007131819765,2,8,3,0.0024680124942155768,17.330667,0.08622283502812467,85442550.0,1.0570449401736561,0.402000000000001
2014-08-14,17.499332,17.533333,17.1,17.425333,17.425333,61899000,0.004110464446237083,0.004102039566144425,16.6713332,15.21508,16.716412844050804,15.33363246632942,0.018663660522015027,0.5294761428571421,74.41191856740296,0.6660677322321256,17.810568636050675,13.739364763949323,0.8833329999999968,5.3399407568613055,3,8,3,0.0013463417189887306,17.354,-0.4047543490176846,85050450.0,1.0452273247108994,0.4333329999999975
2014-08-15,17.431999,17.472668,17.233334,17.467333,17.467333,58018500,0.002410283923985901,0.0024073838487571305,16.8629332,15.28856,16.852943781496112,15.417306997061598,0.018527789029514914,0.4960952142857135,74.74421240821746,0.6886970125891985,18.010895724017658,13.818970975982346,0.17933299999999974,1.0373264692272066,4,8,3,0.004110464446237083,17.425333,-0.06269083507003348,84761100.0,1.0358419139085482,0.2393339999999995
2014-08-18,17.549999,17.817333,17.316668,17.329332,17.329332,87738000,-0.007900519214925295,-0.007931893675802649,17.0057331,15.35758664,16.93955982122409,15.492288369725848,0.01885850055075494,0.5154760714285708,71.46047737109713,0.687569479961958,18.15108282728242,13.941450372717586,-0.0013349999999974216,-0.007703108022316663,0,8,3,0.002410283923985901,17.467333,0.5122417849479046,86281350.0,1.019028812112781,0.5006650000000015
2014-08-19,17.257999,17.288668,16.774668,17.117332,17.117332,80022000,-0.012233593308732305,-0.012309039662785485,17.127533,15.426186620000001,16.971882035546983,15.556015570913072,0.0192182946296683,0.5114284285714282,66.61849020892714,0.6619388549125595,18.22007361202549,14.120326087974508,-0.2366679999999981,-1.363766278667733,1,8,3,-0.007900519214925295,17.329332,-0.08794365041373176,88234950.0,0.9994044092631438,0.5140000000000029
2014-08-20,16.978001,17.249332,16.866667,17.047333,17.047333,45418500,-0.004089363926574663,-0.004097748240717665,17.172733,15.497399940000001,16.985600392720258,15.614498607347853,0.01936069599292985,0.49161878571428524,65.05118495037954,0.6287304523249944,18.268144430393946,14.293721869606054,-0.3780000000000001,-2.1692555315872553,2,8,3,-0.012233593308732305,17.117332,-0.432424833170878,88193400.0,0.9926977260986937,0.38266499999999937
2014-08-21,17.101334,17.253332,16.884001,16.955999,16.955999,43734000,-0.005357670903712641,-0.005372074692678531,17.185732899999998,15.56389326,16.980218321316574,15.667106465883231,0.01955761067100744,0.46323771428571386,62.96950290967487,0.5882615505561049,18.285721253538295,14.481478246461704,-0.5113340000000015,-2.927373056894267,3,8,3,-0.004089363926574663,17.047333,-0.037088411110010266,87945975.0,0.986632289624378,0.36933099999999897
2014-08-22,16.969334,17.129999,16.840668,17.118668,17.118668,42501000,0.009593595753337958,0.009547869434195258,17.243399699999998,15.634906619999999,17.005390990168106,15.7240304476133,0.01950596134596751,0.44947564285714253,65.11094062123439,0.5628277551467953,18.294206703306358,14.694392896693644,-0.2106640000000013,-1.2156498588635767,4,8,3,-0.005357670903712641,16.955999,-0.028193167787076368,87755700.0,0.9927664090509949,0.28933100000000067
2014-08-25,17.212667,17.578667,17.212667,17.503332,17.503332,64771500,0.022470439873008896,0.022221698857278493,17.264932899999998,15.7097466,17.09592571922845,15.793806979079445,0.01979898473571508,0.4408566428571425,69.5894331122129,0.5671724481435234,18.330691224004084,14.90944157599592,0.38599999999999923,2.255024322715715,0,8,3,0.009593595753337958,17.118668,0.5239994353074044,86108550.0,1.0138082841897407,0.36599999999999966
2014-08-26,17.665333,17.700001,17.444,17.449333,17.449333,57270000,-0.003085069745577651,-0.0030898383834911756,17.2767995,15.759253260000001,17.16018158845964,15.858729568135153,0.01989271179875247,0.3979995714285712,68.26470227131375,0.559805293674934,18.317086430585036,15.167912969414962,0.402000000000001,2.3581401266696833,1,8,3,0.022470439873008896,17.503332,-0.1158148259651236,86435250.0,1.009986427173621,0.25600100000000126
2014-08-27,17.566668,17.615999,17.352667,17.549999,17.549999,44776500,0.005769045727994415,0.00575246850961859,17.296399400000002,15.8013599,17.231057481466976,15.925053859580835,0.019766729169880155,0.3807613571428569,69.43291038156275,0.5556840952317401,18.31246847425037,15.401397525749633,0.5940000000000012,3.503184919980251,2,8,3,-0.003085069745577651,17.449333,-0.2181508643268727,84978225.0,1.0146619879742138,0.26333199999999835
2014-08-28,17.459333,17.632,17.442667,17.590668,17.590668,42673500,0.0023173220693630814,0.002314641219372937,17.3129329,15.8503466,17.296441212109343,15.990372061165901,0.01835866345674747,0.36923742857142855,69.91474358290306,0.5493669044830085,18.165483419930073,15.818782680069926,0.4720000000000013,2.757223868118719,3,8,3,0.005769045727994415,17.549999,-0.046966600783893364,81300075.0,1.0160420595172526,0.1893330000000013
